Hospital,Hospital type,Control type,HAC reduction adjustment amount,NUMBER OF BEDS: Adults & Pediatrics,IPPS Interim payment,HVBP payment adjustment amount,Number of Interns & Residents,Total Days Title XVIII,Fiscal Year Begin Date,Fiscal Year End Date,"Donations, Land Improvements",Total Days,Total Bad Debt expense,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,Total cost of charity care,Total Salaries,NUMBER OF BEDS: ICU,REIMBURSEMENT SETTLEMENT: Interim payments,NUMBER OF BEDS: Total Hospital,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,FTE Employees on Payroll,BED DAYS: Total Hospital,"ADJUSTED SALARIES, Subtotal Salaries",Total Charges,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,Medicaid charges,Cost To Charge Ratio,Total Costs,Total Liabilities,REIMBURSEMENT SETTLEMENT: Subtotal,State,Total discharges,Beginning FFY
AFFINITY MEDICAL CENTER (360151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,86.0,8942806.0,19276.0,382.11,3622.0,2017-07-01 00:00:00,2018-02-11,,11142.0,3797363.0,1.0,1890481.0,1063193.0,22392807.0,21.0,2648433.0,107.0,9642833.0,4428484.0,15.51,24182.0,21273448.0,262421970.0,,43725131.0,0.205336,53884607.0,11230071.0,2530171.0,OH,2517.0,2017
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,82197.0,165.0,31636918.0,-140096.0,964.81,17620.0,2017-01-01 00:00:00,2017-12-31,,47560.0,25353536.0,1.0,15321173.0,11285884.0,56400790.0,35.0,10240494.0,200.0,35213426.0,26823623.0,4.85,72871.0,52691534.0,1022752042.0,,187890375.0,0.148949,152338300.0,-113583222.0,10498494.0,SC,10659.0,2017
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,780408.0,311.0,74547389.0,-75973.0,3490.42,32958.0,2017-01-01 00:00:00,2017-12-31,,109058.0,49407940.0,1.0,12904685.0,3308316.0,218642420.0,24.0,30418546.0,379.0,81513689.0,78543134.0,134.26,138233.0,190924359.0,2498047270.0,,500471072.0,0.188077,469826022.0,342162311.0,31305130.0,OH,25297.0,2017
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,144.0,22431557.0,26948.0,1282.68,9515.0,2016-10-01 00:00:00,2017-09-30,,36871.0,32918303.0,1.0,18937163.0,9269676.0,81198030.0,32.0,16698829.0,176.0,24830107.0,16549225.0,,64240.0,69203896.0,694688556.0,,87697600.0,0.291394,202427890.0,33024337.0,16372613.0,NC,9944.0,2017
ALAMEDA HEALTH SYSTEM (050320),General Short Term (Acute Care Hospitals),Governmental-County,378119.0,137.0,48701328.0,-190280.0,2109.05,10720.0,2017-07-01 00:00:00,2018-06-30,,54378.0,135008087.0,1.0,72090903.0,30703328.0,302549200.0,32.0,15711319.0,169.0,51888977.0,219574080.0,99.99,61685.0,208410855.0,2178121093.0,,956278321.0,0.306003,666512610.0,751310535.0,15537498.0,CA,10048.0,2017
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,29.0,15225801.0,-21506.0,364.79,6234.0,2017-07-01 00:00:00,2018-06-30,,12134.0,6471682.0,1.0,4521759.0,2387663.0,55322040.0,,6145161.0,34.0,16599718.0,20288694.0,,12410.0,40711654.0,402788017.0,,81206000.0,0.328743,132413693.0,751310536.0,5744298.0,CA,2408.0,2017
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Governmental- Federal,359197.0,166.0,33850576.0,22524.0,3154.0,9176.0,2016-10-01 00:00:00,2017-09-30,,36485.0,,1.0,,,189576439.0,,19852097.0,167.0,35959227.0,,,60956.0,116488980.0,4670928.0,,,,351271463.0,,20811948.0,AK,7633.0,2017
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,,80.0,,,261.08,2591.0,2017-07-01 00:00:00,2018-06-30,,23237.0,,1.0,,,18199507.0,,24209.0,80.0,,,,29200.0,17866652.0,33874747.0,,,,31525670.0,,-4941.0,AK,1143.0,2017
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,127.0,40146915.0,350701.0,643.11,12757.0,2017-01-01 00:00:00,2017-12-31,,32768.0,10035687.0,1.0,6052861.0,4067873.0,65119088.0,24.0,8387448.0,164.0,43895832.0,46217511.0,,59860.0,65635540.0,1020326516.0,,249874000.0,0.185931,189710044.0,-218009198.0,8400872.0,AK,6348.0,2017
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Proprietary-Partnership,,59.0,,,230.33,7031.0,2017-01-01 00:00:00,2017-12-31,,12794.0,,1.0,,,16038283.0,,,59.0,,,,21535.0,,71082488.0,,,,36468747.0,31124987.0,,AK,319.0,2017
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,580.0,168164823.0,-399024.0,4881.5,61274.0,2017-01-01 00:00:00,2017-12-31,,221139.0,15549199.0,1.0,11399855.0,7184438.0,298495074.0,85.0,24807442.0,738.0,178170408.0,146427580.0,372.26,269370.0,259934138.0,3020667283.0,,643530331.0,0.266354,804566484.0,639254241.0,25458736.0,NY,39215.0,2017
ALBANY MEMORIAL HOSPITAL (330003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,52218.0,57.0,6264826.0,-7117.0,541.1,3511.0,2017-07-01 00:00:00,2018-06-30,,10111.0,9327741.0,1.0,2455600.0,27679.0,37262939.0,16.0,9147089.0,73.0,7405846.0,7791514.0,,26645.0,30022262.0,309722877.0,,54758731.0,0.256331,79391443.0,13350226.0,9226761.0,NY,2440.0,2017
ALBERT EINSTEIN MEDICAL CENTER (390142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1034425.0,336.0,125942061.0,-234609.0,4095.23,26902.0,2017-07-01 00:00:00,2018-06-30,,106930.0,58914124.0,1.0,12861154.0,227935.0,313134516.0,32.0,20670098.0,407.0,133666382.0,257403068.0,342.73,148555.0,248944878.0,3071343834.0,,1077492803.0,0.204609,628425475.0,526308899.0,26490941.0,PA,24856.0,2017
ALBERT J SOLNIT CHILDRENS CENTER (074015),Psychiatric,Proprietary-Individual,,,,,,,2017-07-01 00:00:00,2018-06-30,,,,,,,,,,,,,,,,,,,,,,,CT,,2017
ALEXANDRIA BEHAVORIAL HEALTH HSP (244012),Psychiatric,Governmental-State,,16.0,,,56.94,1013.0,2017-07-01 00:00:00,2018-06-30,,5123.0,,2.0,,,5115092.0,,,16.0,,,,5840.0,,35861.0,,,,7065289.0,,,MN,116.0,2017
ALEXIAN BROTHERS BEHAVIORAL HEALTH (144031),Psychiatric,Voluntary Nonprofit-Church,,141.0,,,620.83,12959.0,2017-07-01 00:00:00,2018-06-30,,45139.0,,1.0,,,41480698.0,,713904.0,141.0,,,,51465.0,28605215.0,152572571.0,,,,63207947.0,20112861.0,703631.0,IL,5538.0,2017
ALEXIAN BROTHERS MEDICAL CENTER (140258),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,221.0,72440218.0,229409.0,2069.81,34863.0,2017-07-01 00:00:00,2018-06-30,,70187.0,15409628.0,1.0,9097276.0,5783420.0,142168666.0,36.0,37952158.0,257.0,80083603.0,36054771.0,,93805.0,133800568.0,2166412416.0,,226343991.0,0.203206,440228728.0,242954195.0,38226117.0,IL,15124.0,2017
ALFRED I DUPONT HOSP FOR CHILDREN (083300),Childrens,Voluntary Nonprofit-Other,,114.0,,,3108.97,374.0,2017-01-01 00:00:00,2017-12-31,,51090.0,,1.0,,,324278572.0,56.0,268424.0,194.0,,,120.39,70810.0,,1144880115.0,,,,438552250.0,38829830.0,369230.0,DE,9231.0,2017
ALHAMBRA (054032),Psychiatric,Proprietary-Corporation,,97.0,,,205.16,3769.0,2017-02-01 00:00:00,2018-01-31,,32045.0,,1.0,,,13820051.0,,2598419.0,97.0,,,,35405.0,,66182127.0,,,,18906488.0,-15327839.0,2471270.0,CA,5283.0,2017
ALHAMBRA HOSPITAL (050281),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,88.0,14331435.0,43071.0,575.15,7549.0,2017-07-01 00:00:00,2018-06-30,,21238.0,4097647.0,1.0,1979432.0,1310903.0,42634658.0,13.0,2002264.0,101.0,18424704.0,27514365.0,,36865.0,41185329.0,553360120.0,,220907625.0,0.162015,89652568.0,87958889.0,2500627.0,CA,5450.0,2017
ALICE HYDE MEDICAL CENTER (330084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,70.0,5127143.0,56623.0,675.0,2120.0,2016-10-01 00:00:00,2017-09-30,,5391.0,2606704.0,2.0,1328004.0,137132.0,46474445.0,6.0,6435810.0,76.0,5479008.0,8337958.0,,27740.0,30742909.0,163084820.0,,28860197.0,0.475354,77522979.0,48429298.0,6570255.0,NY,1599.0,2017
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,24.0,,,376.1,2519.0,2016-10-01 00:00:00,2017-06-30,,4001.0,888170.0,2.0,591869.0,113783.0,21805393.0,,5930258.0,24.0,,1615266.0,,6552.0,,63518692.0,,6674064.0,0.610043,38749107.0,34015801.0,6763543.0,NH,826.0,2017
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,24.0,,,364.98,3174.0,2017-07-01 00:00:00,2018-06-30,,5570.0,1680000.0,2.0,1364707.0,327489.0,29215010.0,,10186607.0,24.0,,1986679.0,,8760.0,,89884201.0,,6793153.0,0.618619,55604032.0,38417000.0,9368609.0,NH,1005.0,2017
ALLE-KISKI MEDICAL CENTER (390032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,67521.0,127.0,9505233.0,-65148.0,661.97,4281.0,2017-07-01 00:00:00,2018-06-30,,15845.0,4543479.0,1.0,1654623.0,627971.0,39096056.0,16.0,3946082.0,143.0,10524866.0,7355078.0,,52195.0,32594787.0,450349628.0,,57316152.0,0.219191,98712586.0,33918189.0,4088324.0,PA,4291.0,2017
ALLEGAN GENERAL HOSPITAL (231328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,25.0,,,243.1,912.0,2017-01-01 00:00:00,2017-12-31,,2250.0,3493604.0,2.0,1611502.0,58205.0,16128972.0,,4802782.0,25.0,,2374291.0,,9125.0,13619218.0,81987015.0,,14949266.0,0.487874,39999320.0,27314337.0,5056040.0,MI,717.0,2017
ALLEGHANY MEMORIAL HOSPITAL (341320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,25.0,,,103.01,1209.0,2016-10-01 00:00:00,2017-09-30,,1795.0,1357513.0,2.0,616291.0,47534.0,5232149.0,,1852297.0,25.0,,1042332.0,,9125.0,,23948949.0,,2602876.0,0.426676,10218451.0,5540821.0,1720864.0,NC,405.0,2017
ALLEGHENY GENERAL HOSPITAL (390050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1227335.0,395.0,140271872.0,-674322.0,2901.16,29357.0,2017-07-01 00:00:00,2018-06-30,,126453.0,11494856.0,1.0,8373436.0,5795941.0,199796532.0,50.0,21019643.0,517.0,145377811.0,50085249.0,364.4,181526.0,185035843.0,3002830624.0,,342520166.0,0.213507,641125757.0,217207826.0,25159344.0,PA,24005.0,2017
ALLEGIANCE BEHAVIORAL CTR OF PLAINVI (454101),Psychiatric,Proprietary-Corporation,,20.0,,,88.96,3665.0,2017-01-01 00:00:00,2017-12-31,,4078.0,,2.0,,,2567817.0,,1365222.0,20.0,,,,7300.0,2567817.0,17904297.0,,,,5056454.0,3639751.0,1393058.0,TX,297.0,2017
ALLEGIANCE HEALTH CTR OF RUSTON (194087),Psychiatric,Proprietary-Corporation,,28.0,,,130.0,6955.0,2017-01-01 00:00:00,2017-12-31,,9008.0,,2.0,,,3860802.0,,1515320.0,28.0,,,,10220.0,3860802.0,32178260.0,,,,7488364.0,1815498.0,1546195.0,LA,615.0,2017
ALLEGIANCE SPECIALTY HOSPITAL OF GRE (252013),General Long Term,Proprietary-Corporation,,39.0,,,74.19,6745.0,2016-11-01 00:00:00,2017-10-31,,7266.0,,2.0,,,4615994.0,,902105.0,39.0,,,,14235.0,4615994.0,48350090.0,,,,10675314.0,5787451.0,920516.0,MS,368.0,2017
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,,25.0,,,124.28,2780.0,2017-01-01 00:00:00,2017-12-31,,3655.0,2632621.0,2.0,1286649.0,111052.0,7533311.0,,3193781.0,25.0,,1261438.0,,9125.0,,44501870.0,,5632462.0,0.470364,20932093.0,2473127.0,2835612.0,KS,529.0,2017
ALLEN MEMORIAL HOSPITAL (160110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,168.0,27558072.0,57633.0,1205.55,11825.0,2017-01-01 00:00:00,2017-12-31,,35343.0,3525477.0,1.0,3724762.0,2708426.0,80632114.0,19.0,22329753.0,187.0,31865699.0,23844435.0,7.84,68255.0,58756257.0,587278696.0,,74710038.0,0.282186,165721616.0,125704854.0,22802829.0,IA,9087.0,2017
ALLEN PARISH HOSPITAL (190133),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,25.0,803534.0,,80.52,703.0,2017-07-01 00:00:00,2018-06-30,,1436.0,1644835.0,2.0,756531.0,4177.0,6744081.0,,315177.0,25.0,680998.0,19056604.0,,9125.0,4055368.0,26237702.0,,9635952.0,0.457404,12001237.0,3082524.0,321610.0,LA,365.0,2017
ALLENDALE COUNTY HOSPITAL (421300),General Short Term (Critical Access Hospitals),Governmental-County,,25.0,,,114.27,610.0,2016-10-01 00:00:00,2017-09-30,,1693.0,1709715.0,2.0,1352010.0,236240.0,7764637.0,,1403085.0,25.0,,107819.0,,9125.0,,18152113.0,,270755.0,0.689281,12511909.0,4005950.0,1013332.0,SC,149.0,2017
ALLIANCE COMMUNITY HOSPITAL (360131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,43.0,6131101.0,-53290.0,606.48,2590.0,2017-01-01 00:00:00,2017-12-31,,6787.0,347461.0,1.0,4606546.0,4483494.0,38072825.0,12.0,5368030.0,55.0,7256116.0,7992265.0,8.96,19471.0,32278825.0,190705169.0,,36081192.0,0.403873,77020763.0,51189952.0,5301962.0,OH,2154.0,2017
ALLIANCE HEALTH CENTER (250151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,83.0,2006511.0,5172.0,,2906.0,2017-01-01 00:00:00,2017-12-31,,6279.0,837316.0,2.0,253019.0,,11476246.0,,1156155.0,83.0,2230564.0,8337453.0,,30295.0,4893001.0,74044126.0,,18439835.0,0.282215,20751338.0,35634112.0,1179757.0,MS,1146.0,2017
ALLIANCE HEALTH CLINTON (370029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,41.0,2431894.0,29583.0,108.66,1011.0,2017-04-01 00:00:00,2018-03-31,,2798.0,2730619.0,2.0,1493193.0,862712.0,6945116.0,4.0,1734305.0,45.0,2298674.0,1595196.0,,16425.0,6714524.0,78477752.0,,13451940.0,0.2247,17633938.0,12843175.0,1778537.0,OK,935.0,2017
ALLIANCE HEALTH SEMINOLE (370229),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,32.0,1636199.0,1142.0,61.75,1066.0,2017-04-01 00:00:00,2018-03-31,,1545.0,2764374.0,2.0,1372940.0,729476.0,3841015.0,,1988536.0,32.0,1500208.0,1488028.0,,11680.0,3727653.0,58134183.0,,11612358.0,0.220086,12794544.0,9869495.0,2029653.0,OK,398.0,2017
ALLIANCE HEALTHCARE SYSTEM (250012),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,27.0,1008342.0,,71.08,1300.0,2017-01-01 00:00:00,2017-12-31,,1617.0,83931.0,1.0,33857.0,,4587201.0,,188347.0,27.0,1018116.0,924436.0,,9855.0,2817805.0,24551298.0,,2879790.0,0.470614,11554196.0,9527219.0,192191.0,MS,291.0,2017
ALLIANCEHEALTH DEACONESS (370032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,186.0,18444616.0,8552.0,512.98,8387.0,2016-11-01 00:00:00,2017-10-31,,21205.0,36259827.0,1.0,8244547.0,3505838.0,34842222.0,27.0,8450529.0,213.0,20567834.0,8592683.0,,77745.0,34093142.0,763998801.0,,95127572.0,0.127416,97345655.0,73107283.0,8624232.0,OK,4430.0,2017
ALLIANCEHEALTH DURANT (370014),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,132.0,16428337.0,227.0,364.78,9319.0,2016-10-01 00:00:00,2017-09-30,,19158.0,24467852.0,2.0,5124714.0,3083733.0,22772920.0,8.0,7351412.0,140.0,18964568.0,8885002.0,10.76,51100.0,23157668.0,838097594.0,,183550300.0,0.069134,57941284.0,-32802754.0,7157714.0,OK,4785.0,2017
ALLIANCEHEALTH MADILL (371326),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,21.0,,,56.28,1227.0,2017-04-01 00:00:00,2018-03-31,,1706.0,2174857.0,2.0,1240454.0,627675.0,4093179.0,,855184.0,21.0,,759410.0,,7665.0,,37021304.0,,6423735.0,0.259994,9625319.0,14939827.0,509408.0,OK,331.0,2017
ALLIANCEHEALTH MIDWEST (370094),General Short Term (Acute Care Hospitals),Proprietary-Corporation,285301.0,199.0,24541289.0,6620.0,624.82,13712.0,2017-07-01 00:00:00,2018-06-30,,33987.0,62115910.0,1.0,11658134.0,6453033.0,38902386.0,24.0,7156422.0,223.0,28738387.0,11677220.0,,81395.0,37334328.0,1298616600.0,,203316511.0,0.081087,105301383.0,79502659.0,7092031.0,OK,7655.0,2017
ALLIANCEHEALTH WOODWARD (370002),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,34.0,4505457.0,2870.0,215.42,2649.0,2017-06-01 00:00:00,2018-05-31,,4019.0,7225485.0,2.0,1998805.0,771162.0,15218064.0,6.0,4032984.0,40.0,4238303.0,2124966.0,,14600.0,11092340.0,190981988.0,,22046707.0,0.164137,31347271.0,19352044.0,4047909.0,OK,1284.0,2017
ALLIED SERVICES REHAB HOSPITAL (393030),Rehabilitation,Voluntary Nonprofit-Other,,82.0,,,288.39,12726.0,2017-07-01 00:00:00,2018-06-30,,16530.0,,1.0,,,18984689.0,,4469.0,82.0,,,,29930.0,17533622.0,69258781.0,,,,35354995.0,3181172.0,4561.0,PA,1385.0,2017
ALLINA HEALTH FARIBAULT MEDICAL CTR (240071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,32.0,4750198.0,35386.0,199.76,1632.0,2017-01-01 00:00:00,2017-12-31,,4122.0,2891582.0,2.0,1957109.0,876942.0,15483657.0,,3550432.0,32.0,4686515.0,990384.0,,11680.0,13626589.0,96524283.0,,4199653.0,0.373801,36080916.0,67875775.0,3624413.0,MN,1406.0,2017
ALTA BATES MEDICAL CENTER (050305),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,422261.0,252.0,51270904.0,-372347.0,1559.78,12897.0,2017-01-01 00:00:00,2017-12-31,,66665.0,8206959.0,1.0,10510819.0,7747963.0,235972785.0,30.0,37744940.0,337.0,56633355.0,77727493.0,,123005.0,220255967.0,1796515495.0,,486244732.0,0.331975,596398203.0,-990096.0,37873770.0,CA,13814.0,2017
ALTA VIEW HOSPITAL (460044),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12627.0,62.0,4278002.0,-18966.0,436.0,1376.0,2017-01-01 00:00:00,2017-12-31,,9210.0,6592375.0,1.0,5223947.0,3051169.0,27400541.0,4.0,4585250.0,66.0,4675079.0,4032411.0,,24090.0,30854262.0,233180461.0,,13803510.0,0.329573,76849976.0,-114796064.0,4679428.0,UT,2783.0,2017
ALTA VISTA REGIONAL HOSPITAL (320003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,38.0,4453199.0,31750.0,156.09,1613.0,2017-09-01 00:00:00,2018-08-31,,3397.0,3028895.0,2.0,730447.0,257967.0,9505260.0,8.0,2483154.0,46.0,4435820.0,5419012.0,,16790.0,9687108.0,185296782.0,,63489566.0,0.142672,26436583.0,-25947926.0,2474280.0,NM,977.0,2017
ALTON MEMORIAL HOSPITAL (140002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,120.0,20249499.0,60140.0,714.8,10245.0,2017-01-01 00:00:00,2017-12-31,,23582.0,6823842.0,1.0,5161783.0,3384605.0,45418433.0,12.0,13413448.0,132.0,22971359.0,9253398.0,,48180.0,42883365.0,505921843.0,,84653603.0,0.240261,121553198.0,11292056.0,13259290.0,IL,7518.0,2017
ALTON MENTAL HEALTH CENTER (144016),Psychiatric,Governmental-State,,24.0,,,261.75,60.0,2017-07-01 00:00:00,2018-06-30,,5615.0,,1.0,,,18306507.0,,-1344.0,24.0,,,,8760.0,8298460.0,336861.0,,,,37224545.0,,16610.0,IL,33.0,2017
ALTOONA REGIONAL HEALTH SYSTEM (390073),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,514171.0,325.0,63393607.0,-429566.0,2144.85,28485.0,2017-07-01 00:00:00,2018-06-30,,90497.0,16404275.0,1.0,7811746.0,4193858.0,138292006.0,33.0,31688771.0,366.0,69425518.0,45931285.0,27.5,132499.0,123282566.0,1681918846.0,,278723100.0,0.207716,349362199.0,11604780.0,33154647.0,PA,18628.0,2017
ALTRU HEALTH SYSTEM-ALTRU HOSPITAL (350019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,250.0,61645976.0,254900.0,3152.87,26044.0,2017-01-01 00:00:00,2017-12-31,,57261.0,19586620.0,1.0,7204485.0,1177534.0,278431865.0,16.0,46232092.0,276.0,65083899.0,46086845.0,30.19,100740.0,162464325.0,1269534003.0,,119520214.0,0.303895,385805142.0,278589339.0,46577016.0,ND,14257.0,2017
ALTUS BAYTOWN HOSPITAL (670109),General Short Term (Acute Care Hospitals),Proprietary-Partnership,1124.0,14.0,92769.0,,76.0,58.0,2017-01-01 00:00:00,2017-12-31,,657.0,,1.0,,,8828431.0,,416422.0,14.0,112369.0,,,5110.0,5362192.0,157788242.0,,,0.160458,25318449.0,13366083.0,424921.0,TX,657.0,2017
ALVARADO HOSPITAL MEDICAL CENTER (050757),General Short Term (Acute Care Hospitals),Proprietary-Corporation,65279.0,226.0,27066459.0,-94225.0,603.78,7428.0,2017-01-01 00:00:00,2017-12-31,,22756.0,10582700.0,1.0,2145835.0,2246.0,47410527.0,28.0,4077266.0,254.0,29891690.0,4790112.0,,92710.0,46082808.0,544773190.0,,34307372.0,0.2005,109227214.0,161416239.0,4042097.0,CA,4923.0,2017
ALVARADO PARKWAY INSTITUTE (054075),Psychiatric,Proprietary-Corporation,,66.0,,,251.7,9799.0,2017-01-01 00:00:00,2017-12-31,,22198.0,,1.0,,,14248721.0,,8547471.0,66.0,,,,24090.0,,86545867.0,,,,23540861.0,8007249.0,7625685.0,CA,2237.0,2017
AMEND B TIMPANOGOS REGIONAL HOSPITAL (460052),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,68.0,7412812.0,38480.0,424.64,2187.0,2017-01-01 00:00:00,2017-12-31,,17255.0,4734686.0,1.0,3361680.0,2340115.0,26947299.0,10.0,4641915.0,117.0,8285384.0,7727631.0,,42705.0,26804003.0,365047608.0,,28585000.0,0.213897,78082738.0,-28939366.0,4747783.0,UT,4042.0,2017
AMERICAN FORK HOSPITAL (460023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,73.0,6382334.0,-39754.0,600.62,2465.0,2017-01-01 00:00:00,2017-12-31,,19552.0,6848054.0,1.0,4998212.0,2907251.0,36808901.0,18.0,5790370.0,91.0,7431194.0,8444518.0,,33215.0,41984361.0,335223938.0,,25804115.0,0.305186,102305665.0,2440581.0,5914127.0,UT,5557.0,2017
AMERICAN ONCOLOGIC HOSPITAL (390196),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,,92.0,,,1188.0,9160.0,2017-07-01 00:00:00,2018-06-30,,23612.0,,1.0,,,92193590.0,8.0,60204117.0,100.0,,,,36500.0,,1824485781.0,0.88,,,289121887.0,128937194.0,58017434.0,PA,4304.0,2017
AMERY REGIONAL MEDICAL CENTER (521308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,25.0,,,283.4,2016.0,2017-01-01 00:00:00,2017-12-31,,3214.0,3547477.0,2.0,2109904.0,347769.0,19739514.0,,10224270.0,25.0,,1550706.0,,9125.0,,87844952.0,,3927148.0,0.531246,46667267.0,34648030.0,8944211.0,WI,839.0,2017
ANAHEIM GLOBAL MEDICAL CENTER (050744),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,81.0,6974875.0,-35524.0,363.79,2191.0,2017-09-01 00:00:00,2018-08-31,,19959.0,8112446.0,1.0,2689057.0,322118.0,39863934.0,22.0,1972050.0,103.0,6856698.0,30569241.0,,37595.0,29791112.0,295470581.0,,124405489.0,0.287152,84844875.0,13388395.0,1963256.0,CA,2682.0,2017
ANAHEIM REGIONAL MEDICAL CENTER (050226),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,180.0,30421448.0,28536.0,961.47,12069.0,2017-07-01 00:00:00,2018-06-30,,46151.0,12256691.0,1.0,3279532.0,1350697.0,80991527.0,32.0,5330512.0,223.0,33401050.0,24924031.0,,81395.0,80945794.0,1357482020.0,,243134952.0,0.13678,185676417.0,36259658.0,5230102.0,CA,10699.0,2017
ANCORA PSYCHIATRIC HOSPITAL (314005),Psychiatric,Governmental-State,,515.0,,,1691.0,3039.0,2017-07-01 00:00:00,2018-06-30,,143974.0,,1.0,,,91710552.0,,1520494.0,515.0,,,,187975.0,92896051.0,1583714.0,,,,155171547.0,,3804484.0,NJ,280.0,2017
ANDALUSIA REGIONAL HOSPITAL (010036),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,80.0,8007972.0,63084.0,243.43,5620.0,2017-04-01 00:00:00,2018-03-31,,11614.0,16939174.0,2.0,2208849.0,,13595109.0,8.0,3827815.0,88.0,9423866.0,3093884.0,,32120.0,12873428.0,258269900.0,,41287836.0,0.123339,31854860.0,-16935568.0,3666425.0,AL,3107.0,2017
ANDERSON COUNTY HOSPITAL (171316),Critical Access Hospitals,Voluntary Nonprofit-Other,,12.0,,,158.61,1297.0,2017-01-01 00:00:00,2017-12-31,,1417.0,1009878.0,2.0,1128040.0,381909.0,10590763.0,,4706790.0,12.0,,2734498.0,,4380.0,,32707242.0,,3300461.0,0.831572,27198415.0,8656533.0,5338302.0,KS,110.0,2017
ANDERSON HOSPITAL (140289),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,106.0,17627837.0,-129351.0,896.33,9565.0,2017-01-01 00:00:00,2017-12-31,,27594.0,6727346.0,1.0,5973433.0,4401545.0,52142039.0,24.0,9254173.0,130.0,20201457.0,9783588.0,,47450.0,51220792.0,532774381.0,,17380651.0,0.217736,116004272.0,70913799.0,9275777.0,IL,8759.0,2017
ANDERSON REGIONAL MED CTR-SOUTH CAMP (250081),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,33.0,,,100.43,5378.0,2016-10-01 00:00:00,2017-09-30,,6237.0,618433.0,2.0,490675.0,206813.0,8216630.0,,2548631.0,33.0,2.0,1560127.0,,12045.0,7265609.0,55473756.0,,4604680.0,0.494416,27427126.0,41377963.0,2497606.0,MS,1.0,2017
