Hospital,Hospital type,Control type,Number of Interns & Residents,"Donations, Land Improvements",Net Revenue from Medicaid,BED DAYS: Total Hospital,Total discharges,NUMBER OF BEDS: Adults & Pediatrics,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: Total Hospital,Total cost of charity care,HVBP payment adjustment amount,Urban (1) and Rural (2) Indicator,Total Bad Debt expense,NUMBER OF BEDS: ICU,Cost To Charge Ratio,IPPS Payment amount (unadjusted),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,Total Days Title XVIII,FTE Employees on Payroll,Total Costs,State,Cost of Uncompensated Care,Fiscal Year End Date,Total Salaries,Total Days,Total Charges,Fiscal Year Begin Date,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,HAC reduction adjustment amount,REIMBURSEMENT SETTLEMENT: Interim payments,IPPS Interim payment,Medicaid charges,FFY
AFFINITY MEDICAL CENTER (360151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,382.11,,4428484.0,24182.0,2517.0,86.0,2530171.0,107.0,1063193.0,19276.0,1.0,3797363.0,21.0,0.205336,9642833.0,,3622.0,15.51,53884607.0,OH,1890481.0,2018-02-11,22392807.0,11142.0,262421970.0,2017-07-01 00:00:00,21273448.0,11230071.0,,2648433.0,8942806.0,43725131.0,2017
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,964.81,,26823623.0,72871.0,10659.0,165.0,10498494.0,200.0,11285884.0,-140096.0,1.0,25353536.0,35.0,0.148949,35213426.0,,17620.0,4.85,152338300.0,SC,15321173.0,2017-12-31,56400790.0,47560.0,1022752042.0,2017-01-01 00:00:00,52691534.0,-113583222.0,82197.0,10240494.0,31636918.0,187890375.0,2017
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3490.42,,78543134.0,138233.0,25297.0,311.0,31305130.0,379.0,3308316.0,-75973.0,1.0,49407940.0,24.0,0.188077,81434259.0,,32958.0,134.26,469826022.0,OH,12904685.0,2017-12-31,218642420.0,109058.0,2498047270.0,2017-01-01 00:00:00,190924359.0,342162311.0,780408.0,30418546.0,74547389.0,500471072.0,2017
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1282.68,,16549225.0,64240.0,9944.0,144.0,16372613.0,176.0,9269676.0,26948.0,1.0,32918303.0,32.0,0.291394,24665974.0,,9515.0,,202427890.0,NC,18937163.0,2017-09-30,81198030.0,36871.0,694688556.0,2016-10-01 00:00:00,69203896.0,33024337.0,,16698829.0,22431557.0,87697600.0,2017
ALAMEDA HEALTH SYSTEM (050320),General Short Term (Acute Care Hospitals),Governmental-County,2109.05,,219574080.0,61685.0,10048.0,137.0,15537498.0,169.0,30703328.0,-190280.0,1.0,135008087.0,32.0,0.306003,51888977.0,,10720.0,99.99,666512610.0,CA,72090903.0,2018-06-30,302549200.0,54378.0,2178121093.0,2017-07-01 00:00:00,208410855.0,751310535.0,378119.0,15711319.0,48701328.0,956278321.0,2017
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,364.79,,20288694.0,12410.0,2408.0,29.0,5744298.0,34.0,2387663.0,-21506.0,1.0,6471682.0,,0.328743,16599718.0,,6234.0,,132413693.0,CA,4521759.0,2018-06-30,55322040.0,12134.0,402788017.0,2017-07-01 00:00:00,40711654.0,751310536.0,,6145161.0,15225801.0,81206000.0,2017
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Governmental- Federal,3154.0,,,60956.0,7633.0,166.0,20811948.0,167.0,,22524.0,1.0,,,,35959227.0,,9176.0,,351271463.0,AK,,2017-09-30,189576439.0,36485.0,4670928.0,2016-10-01 00:00:00,116488980.0,,359197.0,19852097.0,33850576.0,,2017
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,261.08,,,29200.0,1143.0,80.0,-4941.0,80.0,,,1.0,,,,,,2591.0,,31525670.0,AK,,2018-06-30,18199507.0,23237.0,33874747.0,2017-07-01 00:00:00,17866652.0,,,24209.0,,,2017
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,643.11,,46217511.0,59860.0,6348.0,127.0,8400872.0,164.0,4067873.0,350701.0,1.0,10035687.0,24.0,0.185931,43895832.0,,12757.0,,189710044.0,AK,6052861.0,2017-12-31,65119088.0,32768.0,1020326516.0,2017-01-01 00:00:00,65635540.0,-218009198.0,,8387448.0,40146915.0,249874000.0,2017
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Proprietary-Partnership,230.33,,,21535.0,319.0,59.0,,59.0,,,1.0,,,,,,7031.0,,36468747.0,AK,,2017-12-31,16038283.0,12794.0,71082488.0,2017-01-01 00:00:00,,31124987.0,,,,,2017
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4881.5,,146427580.0,269370.0,39215.0,580.0,25458736.0,738.0,7184438.0,-399024.0,1.0,15549199.0,85.0,0.266354,178170408.0,,61274.0,372.26,804566484.0,NY,11399855.0,2017-12-31,298495074.0,221139.0,3020667283.0,2017-01-01 00:00:00,259934138.0,639254241.0,,24807442.0,168164823.0,643530331.0,2017
ALBANY MEMORIAL HOSPITAL (330003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,541.1,,7791514.0,26645.0,2440.0,57.0,9226761.0,73.0,27679.0,-7117.0,1.0,9327741.0,16.0,0.256331,7405846.0,,3511.0,,79391443.0,NY,2455600.0,2018-06-30,37262939.0,10111.0,309722877.0,2017-07-01 00:00:00,30022262.0,13350226.0,52218.0,9147089.0,6264826.0,54758731.0,2017
ALBERT EINSTEIN MEDICAL CENTER (390142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4095.23,,257403068.0,148555.0,24856.0,336.0,26490941.0,407.0,227935.0,-234609.0,1.0,58914124.0,32.0,0.204609,133343107.0,,26902.0,342.73,628425475.0,PA,12861154.0,2018-06-30,313134516.0,106930.0,3071343834.0,2017-07-01 00:00:00,248944878.0,526308899.0,1034425.0,20670098.0,125942061.0,1077492803.0,2017
ALBERT J SOLNIT CHILDRENS CENTER (074015),Psychiatric,Proprietary-Individual,,,,,,,,,,,,,,,,,,,,CT,,2018-06-30,,,,2017-07-01 00:00:00,,,,,,,2017
ALEXANDRIA BEHAVORIAL HEALTH HSP (244012),Psychiatric,Governmental-State,56.94,,,5840.0,116.0,16.0,,16.0,,,2.0,,,,,,1013.0,,7065289.0,MN,,2018-06-30,5115092.0,5123.0,35861.0,2017-07-01 00:00:00,,,,,,,2017
ALEXIAN BROTHERS BEHAVIORAL HEALTH (144031),Psychiatric,Voluntary Nonprofit-Church,620.83,,,51465.0,5538.0,141.0,703631.0,141.0,,,1.0,,,,,,12959.0,,63207947.0,IL,,2018-06-30,41480698.0,45139.0,152572571.0,2017-07-01 00:00:00,28605215.0,20112861.0,,713904.0,,,2017
ALEXIAN BROTHERS MEDICAL CENTER (140258),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2069.81,,36054771.0,93805.0,15124.0,221.0,38226117.0,257.0,5783420.0,229409.0,1.0,15409628.0,36.0,0.203206,80083603.0,,34863.0,,440228728.0,IL,9097276.0,2018-06-30,142168666.0,70187.0,2166412416.0,2017-07-01 00:00:00,133800568.0,242954195.0,,37952158.0,72440218.0,226343991.0,2017
ALFRED I DUPONT HOSP FOR CHILDREN (083300),Childrens,Voluntary Nonprofit-Other,3108.97,,,70810.0,9231.0,114.0,369230.0,194.0,,,1.0,,56.0,,,,374.0,120.39,438552250.0,DE,,2017-12-31,324278572.0,51090.0,1144880115.0,2017-01-01 00:00:00,,38829830.0,,268424.0,,,2017
ALHAMBRA (054032),Psychiatric,Proprietary-Corporation,205.16,,,35405.0,5283.0,97.0,2471270.0,97.0,,,1.0,,,,,,3769.0,,18906488.0,CA,,2018-01-31,13820051.0,32045.0,66182127.0,2017-02-01 00:00:00,,-15327839.0,,2598419.0,,,2017
ALHAMBRA HOSPITAL (050281),General Short Term (Acute Care Hospitals),Proprietary-Corporation,575.15,,27514365.0,36865.0,5450.0,88.0,2500627.0,101.0,1310903.0,43071.0,1.0,4097647.0,13.0,0.162015,18424704.0,,7549.0,,89652568.0,CA,1979432.0,2018-06-30,42634658.0,21238.0,553360120.0,2017-07-01 00:00:00,41185329.0,87958889.0,,2002264.0,14331435.0,220907625.0,2017
ALICE HYDE MEDICAL CENTER (330084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,675.0,,8337958.0,27740.0,1599.0,70.0,6570255.0,76.0,137132.0,56623.0,2.0,2606704.0,6.0,0.475354,5479008.0,,2120.0,,77522979.0,NY,1328004.0,2017-09-30,46474445.0,5391.0,163084820.0,2016-10-01 00:00:00,30742909.0,48429298.0,,6435810.0,5127143.0,28860197.0,2017
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,376.1,,1615266.0,6552.0,826.0,24.0,6763543.0,24.0,113783.0,,2.0,888170.0,,0.610043,,,2519.0,,38749107.0,NH,591869.0,2017-06-30,21805393.0,4001.0,63518692.0,2016-10-01 00:00:00,,34015801.0,,5930258.0,,6674064.0,2017
ALICE PECK DAY MEMORIAL HOSPITAL (301305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,364.98,,1986679.0,8760.0,1005.0,24.0,9368609.0,24.0,327489.0,,2.0,1680000.0,,0.618619,,,3174.0,,55604032.0,NH,1364707.0,2018-06-30,29215010.0,5570.0,89884201.0,2017-07-01 00:00:00,,38417000.0,,10186607.0,,6793153.0,2017
ALLE-KISKI MEDICAL CENTER (390032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,661.97,,7355078.0,52195.0,4291.0,127.0,4088324.0,143.0,627971.0,-65148.0,1.0,4543479.0,16.0,0.219191,9477454.0,,4281.0,,98712586.0,PA,1654623.0,2018-06-30,39096056.0,15845.0,450349628.0,2017-07-01 00:00:00,32594787.0,33918189.0,67521.0,3946082.0,9505233.0,57316152.0,2017
ALLEGAN GENERAL HOSPITAL (231328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,243.1,,2374291.0,9125.0,717.0,25.0,5056040.0,25.0,58205.0,,2.0,3493604.0,,0.487874,,,912.0,,39999320.0,MI,1611502.0,2017-12-31,16128972.0,2250.0,81987015.0,2017-01-01 00:00:00,13619218.0,27314337.0,,4802782.0,,14949266.0,2017
ALLEGHANY MEMORIAL HOSPITAL (341320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,103.01,,1042332.0,9125.0,405.0,25.0,1720864.0,25.0,47534.0,,2.0,1357513.0,,0.426676,,,1209.0,,10218451.0,NC,616291.0,2017-09-30,5232149.0,1795.0,23948949.0,2016-10-01 00:00:00,,5540821.0,,1852297.0,,2602876.0,2017
ALLEGHENY GENERAL HOSPITAL (390050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2901.16,,50085249.0,181526.0,24005.0,395.0,25159344.0,517.0,5795941.0,-674322.0,1.0,11494856.0,50.0,0.213507,145172373.0,,29357.0,364.4,641125757.0,PA,8373436.0,2018-06-30,199796532.0,126453.0,3002830624.0,2017-07-01 00:00:00,185035843.0,217207826.0,1227335.0,21019643.0,140271872.0,342520166.0,2017
ALLEGIANCE BEHAVIORAL CTR OF PLAINVI (454101),Psychiatric,Proprietary-Corporation,88.96,,,7300.0,297.0,20.0,1393058.0,20.0,,,2.0,,,,,,3665.0,,5056454.0,TX,,2017-12-31,2567817.0,4078.0,17904297.0,2017-01-01 00:00:00,2567817.0,3639751.0,,1365222.0,,,2017
ALLEGIANCE HEALTH CTR OF RUSTON (194087),Psychiatric,Proprietary-Corporation,130.0,,,10220.0,615.0,28.0,1546195.0,28.0,,,2.0,,,,,,6955.0,,7488364.0,LA,,2017-12-31,3860802.0,9008.0,32178260.0,2017-01-01 00:00:00,3860802.0,1815498.0,,1515320.0,,,2017
ALLEGIANCE SPECIALTY HOSPITAL OF GRE (252013),General Long Term,Proprietary-Corporation,74.19,,,14235.0,368.0,39.0,920516.0,39.0,,,2.0,,,,,,6745.0,,10675314.0,MS,,2017-10-31,4615994.0,7266.0,48350090.0,2016-11-01 00:00:00,4615994.0,5787451.0,,902105.0,,,2017
ALLEN COUNTY REGIONAL HOSPITAL (171373),General Short Term (Critical Access Hospitals),Governmental-County,124.28,,1261438.0,9125.0,529.0,25.0,2835612.0,25.0,111052.0,,2.0,2632621.0,,0.470364,,,2780.0,,20932093.0,KS,1286649.0,2017-12-31,7533311.0,3655.0,44501870.0,2017-01-01 00:00:00,,2473127.0,,3193781.0,,5632462.0,2017
ALLEN MEMORIAL HOSPITAL (160110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1205.55,,23844435.0,68255.0,9087.0,168.0,22802829.0,187.0,2708426.0,57633.0,1.0,3525477.0,19.0,0.282186,31865699.0,,11825.0,7.84,165721616.0,IA,3724762.0,2017-12-31,80632114.0,35343.0,587278696.0,2017-01-01 00:00:00,58756257.0,125704854.0,,22329753.0,27558072.0,74710038.0,2017
ALLEN PARISH HOSPITAL (190133),General Short Term (Acute Care Hospitals),Governmental-Hospital District,80.52,,19056604.0,9125.0,365.0,25.0,321610.0,25.0,4177.0,,2.0,1644835.0,,0.457404,680998.0,,703.0,,12001237.0,LA,756531.0,2018-06-30,6744081.0,1436.0,26237702.0,2017-07-01 00:00:00,4055368.0,3082524.0,,315177.0,803534.0,9635952.0,2017
ALLENDALE COUNTY HOSPITAL (421300),General Short Term (Critical Access Hospitals),Governmental-County,114.27,,107819.0,9125.0,149.0,25.0,1013332.0,25.0,236240.0,,2.0,1709715.0,,0.689281,,,610.0,,12511909.0,SC,1352010.0,2017-09-30,7764637.0,1693.0,18152113.0,2016-10-01 00:00:00,,4005950.0,,1403085.0,,270755.0,2017
ALLIANCE COMMUNITY HOSPITAL (360131),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,606.48,,7992265.0,19471.0,2154.0,43.0,5301962.0,55.0,4483494.0,-53290.0,1.0,347461.0,12.0,0.403873,7256116.0,,2590.0,8.96,77020763.0,OH,4606546.0,2017-12-31,38072825.0,6787.0,190705169.0,2017-01-01 00:00:00,32278825.0,51189952.0,,5368030.0,6131101.0,36081192.0,2017
ALLIANCE HEALTH CENTER (250151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,,8337453.0,30295.0,1146.0,83.0,1179757.0,83.0,,5172.0,2.0,837316.0,,0.282215,2230564.0,,2906.0,,20751338.0,MS,253019.0,2017-12-31,11476246.0,6279.0,74044126.0,2017-01-01 00:00:00,4893001.0,35634112.0,,1156155.0,2006511.0,18439835.0,2017
ALLIANCE HEALTH CLINTON (370029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,108.66,,1595196.0,16425.0,935.0,41.0,1778537.0,45.0,862712.0,29583.0,2.0,2730619.0,4.0,0.2247,2298674.0,,1011.0,,17633938.0,OK,1493193.0,2018-03-31,6945116.0,2798.0,78477752.0,2017-04-01 00:00:00,6714524.0,12843175.0,,1734305.0,2431894.0,13451940.0,2017
ALLIANCE HEALTH SEMINOLE (370229),General Short Term (Acute Care Hospitals),Proprietary-Corporation,61.75,,1488028.0,11680.0,398.0,32.0,2029653.0,32.0,729476.0,1142.0,2.0,2764374.0,,0.220086,1500208.0,,1066.0,,12794544.0,OK,1372940.0,2018-03-31,3841015.0,1545.0,58134183.0,2017-04-01 00:00:00,3727653.0,9869495.0,,1988536.0,1636199.0,11612358.0,2017
ALLIANCE HEALTHCARE SYSTEM (250012),General Short Term (Acute Care Hospitals),Proprietary-Corporation,71.08,,924436.0,9855.0,291.0,27.0,192191.0,27.0,,,1.0,83931.0,,0.470614,1018116.0,,1300.0,,11554196.0,MS,33857.0,2017-12-31,4587201.0,1617.0,24551298.0,2017-01-01 00:00:00,2817805.0,9527219.0,,188347.0,1008342.0,2879790.0,2017
ALLIANCEHEALTH DEACONESS (370032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,512.98,,8592683.0,77745.0,4430.0,186.0,8624232.0,213.0,3505838.0,8552.0,1.0,36259827.0,27.0,0.127416,20567834.0,,8387.0,,97345655.0,OK,8244547.0,2017-10-31,34842222.0,21205.0,763998801.0,2016-11-01 00:00:00,34093142.0,73107283.0,,8450529.0,18444616.0,95127572.0,2017
ALLIANCEHEALTH DURANT (370014),General Short Term (Acute Care Hospitals),Proprietary-Corporation,364.78,,8885002.0,51100.0,4785.0,132.0,7157714.0,140.0,3083733.0,227.0,2.0,24467852.0,8.0,0.069134,18964568.0,,9319.0,10.76,57941284.0,OK,5124714.0,2017-09-30,22772920.0,19158.0,838097594.0,2016-10-01 00:00:00,23157668.0,-32802754.0,,7351412.0,16428337.0,183550300.0,2017
ALLIANCEHEALTH MADILL (371326),General Short Term (Critical Access Hospitals),Proprietary-Corporation,56.28,,759410.0,7665.0,331.0,21.0,509408.0,21.0,627675.0,,2.0,2174857.0,,0.259994,,,1227.0,,9625319.0,OK,1240454.0,2018-03-31,4093179.0,1706.0,37021304.0,2017-04-01 00:00:00,,14939827.0,,855184.0,,6423735.0,2017
ALLIANCEHEALTH MIDWEST (370094),General Short Term (Acute Care Hospitals),Proprietary-Corporation,624.82,,11677220.0,81395.0,7655.0,199.0,7092031.0,223.0,6453033.0,6620.0,1.0,62115910.0,24.0,0.081087,28738387.0,,13712.0,,105301383.0,OK,11658134.0,2018-06-30,38902386.0,33987.0,1298616600.0,2017-07-01 00:00:00,37334328.0,79502659.0,285301.0,7156422.0,24541289.0,203316511.0,2017
ALLIANCEHEALTH WOODWARD (370002),General Short Term (Acute Care Hospitals),Proprietary-Corporation,215.42,,2124966.0,14600.0,1284.0,34.0,4047909.0,40.0,771162.0,2870.0,2.0,7225485.0,6.0,0.164137,4238303.0,,2649.0,,31347271.0,OK,1998805.0,2018-05-31,15218064.0,4019.0,190981988.0,2017-06-01 00:00:00,11092340.0,19352044.0,,4032984.0,4505457.0,22046707.0,2017
ALLIED SERVICES REHAB HOSPITAL (393030),Rehabilitation,Voluntary Nonprofit-Other,288.39,,,29930.0,1385.0,82.0,4561.0,82.0,,,1.0,,,,,,12726.0,,35354995.0,PA,,2018-06-30,18984689.0,16530.0,69258781.0,2017-07-01 00:00:00,17533622.0,3181172.0,,4469.0,,,2017
ALLINA HEALTH FARIBAULT MEDICAL CTR (240071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,199.76,,990384.0,11680.0,1406.0,32.0,3624413.0,32.0,876942.0,35386.0,2.0,2891582.0,,0.373801,4686515.0,,1632.0,,36080916.0,MN,1957109.0,2017-12-31,15483657.0,4122.0,96524283.0,2017-01-01 00:00:00,13626589.0,67875775.0,,3550432.0,4750198.0,4199653.0,2017
ALTA BATES MEDICAL CENTER (050305),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1559.78,,77727493.0,123005.0,13814.0,252.0,37873770.0,337.0,7747963.0,-372347.0,1.0,8206959.0,30.0,0.331975,56633355.0,,12897.0,,596398203.0,CA,10510819.0,2017-12-31,235972785.0,66665.0,1796515495.0,2017-01-01 00:00:00,220255967.0,-990096.0,422261.0,37744940.0,51270904.0,486244732.0,2017
ALTA VIEW HOSPITAL (460044),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,436.0,,4032411.0,24090.0,2783.0,62.0,4679428.0,66.0,3051169.0,-18966.0,1.0,6592375.0,4.0,0.329573,4675079.0,,1376.0,,76849976.0,UT,5223947.0,2017-12-31,27400541.0,9210.0,233180461.0,2017-01-01 00:00:00,30854262.0,-114796064.0,12627.0,4585250.0,4278002.0,13803510.0,2017
ALTA VISTA REGIONAL HOSPITAL (320003),General Short Term (Acute Care Hospitals),Proprietary-Corporation,156.09,,5419012.0,16790.0,977.0,38.0,2474280.0,46.0,257967.0,31750.0,2.0,3028895.0,8.0,0.142672,4435820.0,,1613.0,,26436583.0,NM,730447.0,2018-08-31,9505260.0,3397.0,185296782.0,2017-09-01 00:00:00,9687108.0,-25947926.0,,2483154.0,4453199.0,63489566.0,2017
ALTON MEMORIAL HOSPITAL (140002),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,714.8,,9253398.0,48180.0,7518.0,120.0,13259290.0,132.0,3384605.0,60140.0,1.0,6823842.0,12.0,0.240261,22971359.0,,10245.0,,121553198.0,IL,5161783.0,2017-12-31,45418433.0,23582.0,505921843.0,2017-01-01 00:00:00,42883365.0,11292056.0,,13413448.0,20249499.0,84653603.0,2017
ALTON MENTAL HEALTH CENTER (144016),Psychiatric,Governmental-State,261.75,,,8760.0,33.0,24.0,16610.0,24.0,,,1.0,,,,,,60.0,,37224545.0,IL,,2018-06-30,18306507.0,5615.0,336861.0,2017-07-01 00:00:00,8298460.0,,,-1344.0,,,2017
ALTOONA REGIONAL HEALTH SYSTEM (390073),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2144.85,,45931285.0,132499.0,18628.0,325.0,33154647.0,366.0,4193858.0,-429566.0,1.0,16404275.0,33.0,0.207716,69349439.0,,28485.0,27.5,349362199.0,PA,7811746.0,2018-06-30,138292006.0,90497.0,1681918846.0,2017-07-01 00:00:00,123282566.0,11604780.0,514171.0,31688771.0,63393607.0,278723100.0,2017
ALTRU HEALTH SYSTEM-ALTRU HOSPITAL (350019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3152.87,,46086845.0,100740.0,14257.0,250.0,46577016.0,276.0,1177534.0,254900.0,1.0,19586620.0,16.0,0.303895,65083899.0,,26044.0,30.19,385805142.0,ND,7204485.0,2017-12-31,278431865.0,57261.0,1269534003.0,2017-01-01 00:00:00,162464325.0,278589339.0,,46232092.0,61645976.0,119520214.0,2017
ALTUS BAYTOWN HOSPITAL (670109),General Short Term (Acute Care Hospitals),Proprietary-Partnership,76.0,,,5110.0,657.0,14.0,424921.0,14.0,,,1.0,,,0.160458,112369.0,,58.0,,25318449.0,TX,,2017-12-31,8828431.0,657.0,157788242.0,2017-01-01 00:00:00,5362192.0,13366083.0,1124.0,416422.0,92769.0,,2017
ALVARADO HOSPITAL MEDICAL CENTER (050757),General Short Term (Acute Care Hospitals),Proprietary-Corporation,603.78,,4790112.0,92710.0,4923.0,226.0,4042097.0,254.0,2246.0,-94225.0,1.0,10582700.0,28.0,0.2005,29891690.0,,7428.0,,109227214.0,CA,2145835.0,2017-12-31,47410527.0,22756.0,544773190.0,2017-01-01 00:00:00,46082808.0,161416239.0,65279.0,4077266.0,27066459.0,34307372.0,2017
ALVARADO PARKWAY INSTITUTE (054075),Psychiatric,Proprietary-Corporation,251.7,,,24090.0,2237.0,66.0,7625685.0,66.0,,,1.0,,,,,,9799.0,,23540861.0,CA,,2017-12-31,14248721.0,22198.0,86545867.0,2017-01-01 00:00:00,,8007249.0,,8547471.0,,,2017
AMEND B TIMPANOGOS REGIONAL HOSPITAL (460052),General Short Term (Acute Care Hospitals),Proprietary-Corporation,424.64,,7727631.0,42705.0,4042.0,68.0,4747783.0,117.0,2340115.0,38480.0,1.0,4734686.0,10.0,0.213897,8285384.0,,2187.0,,78082738.0,UT,3361680.0,2017-12-31,26947299.0,17255.0,365047608.0,2017-01-01 00:00:00,26804003.0,-28939366.0,,4641915.0,7412812.0,28585000.0,2017
AMERICAN FORK HOSPITAL (460023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,600.62,,8444518.0,33215.0,5557.0,73.0,5914127.0,91.0,2907251.0,-39754.0,1.0,6848054.0,18.0,0.305186,7431194.0,,2465.0,,102305665.0,UT,4998212.0,2017-12-31,36808901.0,19552.0,335223938.0,2017-01-01 00:00:00,41984361.0,2440581.0,,5790370.0,6382334.0,25804115.0,2017
AMERICAN ONCOLOGIC HOSPITAL (390196),Cancer (Acute Care Hospitals),Voluntary Nonprofit-Other,1188.0,,,36500.0,4304.0,92.0,58017434.0,100.0,,,1.0,,8.0,,,0.88,9160.0,,289121887.0,PA,,2018-06-30,92193590.0,23612.0,1824485781.0,2017-07-01 00:00:00,,128937194.0,,60204117.0,,,2017
AMERY REGIONAL MEDICAL CENTER (521308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,283.4,,1550706.0,9125.0,839.0,25.0,8944211.0,25.0,347769.0,,2.0,3547477.0,,0.531246,,,2016.0,,46667267.0,WI,2109904.0,2017-12-31,19739514.0,3214.0,87844952.0,2017-01-01 00:00:00,,34648030.0,,10224270.0,,3927148.0,2017
ANAHEIM GLOBAL MEDICAL CENTER (050744),General Short Term (Acute Care Hospitals),Proprietary-Corporation,363.79,,30569241.0,37595.0,2682.0,81.0,1963256.0,103.0,322118.0,-35524.0,1.0,8112446.0,22.0,0.287152,6856698.0,,2191.0,,84844875.0,CA,2689057.0,2018-08-31,39863934.0,19959.0,295470581.0,2017-09-01 00:00:00,29791112.0,13388395.0,,1972050.0,6974875.0,124405489.0,2017
ANAHEIM REGIONAL MEDICAL CENTER (050226),General Short Term (Acute Care Hospitals),Proprietary-Corporation,961.47,,24924031.0,81395.0,10699.0,180.0,5230102.0,223.0,1350697.0,28536.0,1.0,12256691.0,32.0,0.13678,33401050.0,,12069.0,,185676417.0,CA,3279532.0,2018-06-30,80991527.0,46151.0,1357482020.0,2017-07-01 00:00:00,80945794.0,36259658.0,,5330512.0,30421448.0,243134952.0,2017
ANCORA PSYCHIATRIC HOSPITAL (314005),Psychiatric,Governmental-State,1691.0,,,187975.0,280.0,515.0,3804484.0,515.0,,,1.0,,,,,,3039.0,,155171547.0,NJ,,2018-06-30,91710552.0,143974.0,1583714.0,2017-07-01 00:00:00,92896051.0,,,1520494.0,,,2017
ANDALUSIA REGIONAL HOSPITAL (010036),General Short Term (Acute Care Hospitals),Proprietary-Corporation,243.43,,3093884.0,32120.0,3107.0,80.0,3666425.0,88.0,,63084.0,2.0,16939174.0,8.0,0.123339,9423866.0,,5620.0,,31854860.0,AL,2208849.0,2018-03-31,13595109.0,11614.0,258269900.0,2017-04-01 00:00:00,12873428.0,-16935568.0,,3827815.0,8007972.0,41287836.0,2017
ANDERSON COUNTY HOSPITAL (171316),Critical Access Hospitals,Voluntary Nonprofit-Other,158.61,,2734498.0,4380.0,110.0,12.0,5338302.0,12.0,381909.0,,2.0,1009878.0,,0.831572,,,1297.0,,27198415.0,KS,1128040.0,2017-12-31,10590763.0,1417.0,32707242.0,2017-01-01 00:00:00,,8656533.0,,4706790.0,,3300461.0,2017
ANDERSON HOSPITAL (140289),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,896.33,,9783588.0,47450.0,8759.0,106.0,9275777.0,130.0,4401545.0,-129351.0,1.0,6727346.0,24.0,0.217736,20198391.0,,9565.0,,116004272.0,IL,5973433.0,2017-12-31,52142039.0,27594.0,532774381.0,2017-01-01 00:00:00,51220792.0,70913799.0,,9254173.0,17627837.0,17380651.0,2017
ANDERSON REGIONAL MED CTR-SOUTH CAMP (250081),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,100.43,,1560127.0,12045.0,1.0,33.0,2497606.0,33.0,206813.0,,2.0,618433.0,,0.494416,2.0,,5378.0,,27427126.0,MS,490675.0,2017-09-30,8216630.0,6237.0,55473756.0,2016-10-01 00:00:00,7265609.0,41377963.0,,2548631.0,,4604680.0,2017
